2025 01 20 19 42 09.26  30.189  11.039  0002.98  08.40  08.04  305.7  009.26  26.286  1020.007  1483.08 
2025 01 20 19 42 09.39  30.202  11.039  0002.97  08.31  08.04  311.1  009.29  26.298  1020.017  1483.09 
2025 01 20 19 42 09.51  30.132  11.039  0002.97  08.26  08.04  311.1  009.29  26.231  1019.965  1483.01 
2025 01 20 19 42 09.64  30.010  11.043  0002.97  08.06  08.04  311.1  009.29  26.111  1019.871  1482.88 
2025 01 20 19 42 09.76  29.985  11.043  0002.98  09.04  08.04  311.1  009.26  26.087  1019.853  1482.85 
2025 01 20 19 42 09.89  30.023  11.044  0002.97  09.24  08.05  311.1  009.26  26.123  1019.880  1482.90 
2025 01 20 19 42 10.01  30.078  11.045  0002.98  09.09  08.05  311.1  009.29  26.175  1019.921  1482.96 
2025 01 20 19 42 10.14  30.108  11.044  0003.00  08.69  08.05  311.1  009.26  26.205  1019.944  1482.99 
2025 01 20 19 42 10.26  30.116  11.044  0003.01  08.34  08.05  311.1  009.29  26.212  1019.949  1483.01 
2025 01 20 19 42 10.39  30.094  11.045  0002.99  08.78  08.06  311.1  009.29  26.190  1019.932  1482.98 
2025 01 20 19 42 10.51  30.063  11.045  0002.98  08.90  08.06  311.1  009.29  26.160  1019.909  1482.95 
2025 01 20 19 42 10.64  30.021  11.047  0003.00  09.24  08.06  311.1  009.26  26.119  1019.877  1482.90 
2025 01 20 19 42 10.76  29.965  11.047  0003.00  09.22  08.06  311.1  009.29  26.066  1019.835  1482.84 
2025 01 20 19 42 10.89  29.954  11.046  0002.99  09.37  08.06  311.1  009.29  26.055  1019.827  1482.82 
2025 01 20 19 42 11.01  29.960  11.048  0003.01  09.17  08.06  311.1  009.26  26.060  1019.831  1482.83 
2025 01 20 19 42 11.14  29.966  11.046  0003.00  08.90  08.06  311.1  009.29  26.067  1019.837  1482.84 
2025 01 20 19 42 11.26  29.980  11.045  0002.99  08.55  08.05  311.1  009.26  26.080  1019.847  1482.85 
2025 01 20 19 42 11.39  30.016  11.046  0003.02  08.42  08.06  311.1  009.26  26.115  1019.874  1482.89 
2025 01 20 19 42 11.51  30.066  11.045  0003.02  08.30  08.07  311.1  009.26  26.163  1019.912  1482.95 
2025 01 20 19 42 11.64  30.087  11.044  0003.02  08.69  08.07  311.1  009.26  26.184  1019.928  1482.97 
2025 01 20 19 42 11.76  30.085  11.048  0003.01  08.71  08.07  311.1  009.26  26.179  1019.923  1482.98 
2025 01 20 19 42 11.89  30.068  11.047  0002.99  08.70  08.07  311.1  009.26  26.164  1019.912  1482.96 
2025 01 20 19 42 12.01  30.045  11.052  0002.99  08.49  08.07  311.1  009.26  26.139  1019.891  1482.94 
2025 01 20 19 42 12.14  30.024  11.052  0002.99  08.33  08.07  311.1  009.26  26.119  1019.876  1482.92 
2025 01 20 19 42 12.26  30.040  11.050  0002.98  08.22  08.07  311.1  009.26  26.136  1019.889  1482.93 
2025 01 20 19 42 12.39  30.071  11.044  0002.98  08.30  08.07  311.2  009.29  26.169  1019.916  1482.95 
2025 01 20 19 42 12.51  30.118  11.042  0002.97  08.43  08.07  311.2  009.29  26.216  1019.952  1483.00 
